Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Bathrooms,SF
1575,916382120,20,RL,71.0,9520,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,338.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1513.0,Unf,0.0,125.0,GasA,Ex,Y,SBrkr,0,1646,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3.0,800.0,TA,TA,Y,192,44,0,0,0,0,NA,NA,NA,0,4,2008,New,293077,3.0,3284.0
1671,527425025,20,RL,69.05520046484602,17199,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1961,1961,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,314.0,Unf,0.0,600.0,GasA,Ex,Y,SBrkr,0,914,2,1,TA,4,Typ,0,NA,Basment,Unf,1.0,270.0,Fa,TA,Y,140,0,0,0,0,0,NA,GdWo,NA,0,7,2007,WD ,128000,1.0,1828.0
2000,902401030,40,RM,40.0,5400,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,370.0,Unf,0.0,779.0,GasA,Gd,Y,FuseA,0,1616,3,1,Gd,5,Typ,0,NA,Detchd,Unf,1.0,216.0,TA,TA,Y,0,0,183,0,0,0,NA,NA,NA,0,10,2007,WD ,152000,2.0,2765.0
2621,535450180,50,RL,60.0,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,720.0,GasA,TA,N,FuseA,0,1192,4,1,TA,6,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,12,2006,WD ,135000,2.0,1912.0
1996,902304040,70,RM,90.0,9900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1008.0,GasW,TA,Y,SBrkr,0,2210,5,1,Fa,8,Typ,0,NA,Detchd,Unf,1.0,205.0,Fa,TA,N,0,48,0,0,0,0,NA,NA,NA,0,5,2007,WD ,117500,2.0,3218.0
1976,902106070,50,RM,50.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,276.0,Unf,0.0,569.0,GasA,TA,Y,SBrkr,0,1296,3,1,TA,6,Typ,0,NA,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,175,0,0,0,NA,NA,NA,0,7,2007,WD ,127500,1.0,2141.0
1861,533350020,20,RL,94.0,17778,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,5,1981,1981,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,ALQ,1632.0,Rec,829.0,0.0,GasA,Gd,Y,SBrkr,0,2497,2,1,Gd,7,Typ,2,Gd,Attchd,RFn,2.0,676.0,TA,TA,Y,266,0,0,0,0,0,NA,NA,NA,0,3,2007,WD ,373000,3.0,4958.0
1600,923228080,160,RM,21.0,1477,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,9,1970,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,358.0,Unf,0.0,188.0,GasA,Ex,Y,SBrkr,0,1092,3,1,TA,6,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,187,0,0,0,0,0,NA,NA,NA,0,3,2008,WD ,98000,3.0,1638.0
298,909452114,80,RL,85.0,19645,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,7,6,1994,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,TA,TA,PConc,Gd,TA,No,GLQ,343.0,Unf,0.0,80.0,GasA,Ex,Y,SBrkr,0,1652,3,1,Gd,6,Typ,0,NA,BuiltIn,RFn,2.0,473.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2010,WD ,203135,4.0,2075.0
875,907285050,60,RL,70.0,8750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,880.0,GasA,Ex,Y,SBrkr,0,1716,2,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,512.0,TA,TA,Y,0,120,0,0,0,0,NA,NA,NA,0,7,2009,WD ,191000,3.0,2596.0
1205,534276190,20,RL,74.0,7785,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,TA,Y,SBrkr,0,1014,2,1,TA,6,Typ,0,NA,Attchd,RFn,1.0,267.0,TA,TA,Y,0,0,40,0,200,0,NA,GdWo,NA,0,3,2008,WD ,98000,1.0,1014.0
763,904301060,90,RL,60.0,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,GasA,TA,Y,SBrkr,0,1200,3,1,TA,5,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,120,0,0,0,0,0,NA,NA,NA,0,3,2009,WD ,179000,6.0,2400.0
512,528439060,20,RL,76.0,9139,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,379.0,Unf,0.0,1043.0,GasA,Ex,Y,SBrkr,0,1432,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,492.0,TA,TA,Y,297,50,0,0,0,0,NA,NA,NA,0,9,2009,WD ,245000,2.0,2854.0
592,534175080,20,RL,78.0,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,LwQ,144.0,GLQ,1127.0,379.0,GasA,Ex,Y,SBrkr,0,1680,3,1,Gd,7,Maj1,1,TA,Attchd,Fin,2.0,583.0,TA,TA,Y,78,73,0,0,0,0,NA,NA,NA,0,6,2009,WD ,213250,3.0,3330.0
1255,535375140,20,RL,60.0,10122,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,TA,N,SBrkr,0,869,1,1,TA,3,Typ,0,NA,Detchd,Unf,1.0,390.0,Fa,TA,N,0,0,66,0,0,0,NA,GdPrv,NA,0,8,2008,WD ,89900,1.0,869.0
355,527162110,60,RL,74.0,10141,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,832.0,GasA,Gd,Y,SBrkr,0,1718,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,427.0,TA,TA,Y,0,94,0,0,291,0,NA,NA,NA,0,12,2009,WD ,185000,3.0,2550.0
1676,527450030,160,RM,21.0,2205,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,567.0,TA,TA,CBlock,TA,TA,No,ALQ,312.0,Unf,0.0,213.0,GasA,TA,Y,SBrkr,0,1092,3,1,TA,6,Typ,0,NA,Detchd,Unf,1.0,264.0,TA,TA,Y,144,0,0,0,0,0,NA,NA,NA,0,2,2007,WD ,113500,2.0,1617.0
2599,535377070,30,RL,60.0,10914,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,3,3,1929,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,715.0,GasA,Fa,N,FuseP,0,715,2,1,TA,4,Typ,0,NA,Detchd,Unf,2.0,660.0,Fa,TA,N,0,0,75,0,112,0,NA,NA,NA,0,8,2006,WD ,68000,1.0,1430.0
312,914476520,20,RL,129.0,9196,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1560.0,GasA,Ex,Y,SBrkr,0,1560,3,1,Gd,7,Typ,0,NA,Attchd,Fin,2.0,573.0,TA,TA,Y,100,150,0,0,0,0,NA,NA,NA,0,4,2010,WD ,201000,2.0,3120.0
1124,528477040,60,FV,75.0,9803,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,400.0,Unf,0.0,466.0,GasA,Gd,Y,SBrkr,0,1768,3,1,Gd,7,Typ,0,NA,Attchd,RFn,2.0,603.0,TA,TA,Y,0,108,0,0,0,0,NA,NA,NA,0,2,2008,WD ,226700,3.0,2634.0
2434,528235190,60,RL,59.0,9171,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,848.0,GasA,Ex,Y,SBrkr,0,1598,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,433.0,TA,TA,Y,100,48,0,0,0,0,NA,NA,NA,0,7,2006,WD ,201490,3.0,2446.0
1432,907126030,20,RL,65.0,9750,Pave,NA,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,722.0,Unf,0.0,268.0,GasA,Ex,Y,SBrkr,0,990,3,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,528.0,TA,TA,Y,168,0,0,0,0,0,NA,NA,NA,0,8,2008,WD ,155000,2.0,1980.0
689,535476110,90,RL,75.0,8604,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,941.0,Unf,0.0,0.0,GasA,Gd,Y,SBrkr,0,941,2,1,Gd,4,Typ,0,NA,Attchd,Unf,2.0,564.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,11,2009,WD ,145000,2.0,1882.0
1349,903235010,70,RM,60.0,6155,Pave,NA,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,RRNn,Feedr,1Fam,2Story,6,8,1920,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,Mn,Unf,0.0,Unf,0.0,611.0,GasA,Ex,Y,SBrkr,0,1362,3,1,TA,6,Typ,0,NA,Detchd,Fin,2.0,502.0,TA,Fa,Y,0,0,84,0,0,0,NA,NA,NA,0,6,2008,WD ,128000,2.0,1973.0
1759,528290170,60,RL,58.0,9487,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,520.0,Unf,0.0,395.0,GasA,Ex,Y,SBrkr,0,1690,3,1,TA,7,Typ,1,TA,Attchd,RFn,2.0,442.0,TA,TA,Y,0,50,0,0,0,0,NA,NA,NA,0,6,2007,WD ,187000,4.0,2605.0
893,908186080,180,RM,35.0,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,Wood,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,GasA,Gd,Y,SBrkr,0,1072,2,1,TA,5,Typ,0,NA,Basment,Fin,2.0,525.0,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,4,2009,WD ,145500,2.0,1619.0
944,911104060,30,C (all),60.0,10200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,572.0,GasA,Fa,N,FuseP,0,572,2,1,TA,4,Typ,0,NA,Detchd,Unf,1.0,200.0,TA,TA,N,0,0,72,0,0,0,NA,NA,NA,0,5,2009,WD ,75000,1.0,1144.0
2109,906382020,20,RL,75.0,11750,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,20.0,Unf,0.0,1526.0,GasA,Ex,Y,SBrkr,0,1546,3,1,Gd,7,Typ,0,NA,Attchd,RFn,3.0,796.0,TA,TA,Y,144,42,0,0,0,0,NA,NA,NA,0,6,2007,WD ,217000,2.0,3092.0
316,916386010,20,RL,88.0,11896,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Gd,TA,PConc,Gd,TA,No,GLQ,78.0,Unf,0.0,1258.0,GasA,Ex,Y,SBrkr,0,1346,3,1,Gd,6,Typ,1,TA,Attchd,Fin,3.0,660.0,TA,TA,Y,100,48,0,0,0,0,NA,NA,NA,0,5,2010,WD ,220000,3.0,2682.0
2529,534129230,60,RL,80.0,10400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,288.0,TA,TA,CBlock,TA,TA,No,Rec,247.0,Unf,0.0,485.0,GasA,Gd,Y,SBrkr,0,1790,4,1,TA,8,Min2,1,TA,Attchd,RFn,2.0,484.0,TA,TA,Y,148,0,0,0,147,0,NA,NA,NA,0,11,2006,WD ,165150,4.0,2522.0
1448,907202160,80,RL,69.05520046484602,10970,Pave,NA,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505.0,LwQ,435.0,0.0,GasA,TA,Y,SBrkr,0,1026,3,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,576.0,TA,Fa,Y,0,0,34,0,0,0,NA,MnPrv,NA,0,10,2008,WD ,147000,2.0,1966.0
871,907275090,20,RL,73.0,11883,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,690.0,Unf,0.0,814.0,GasA,Ex,Y,SBrkr,0,1504,3,1,Gd,6,Typ,1,TA,Attchd,Fin,2.0,478.0,TA,TA,Y,115,66,0,0,0,0,NA,NA,NA,0,6,2009,WD ,203000,3.0,3008.0
142,535152150,20,RL,70.0,10552,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018.0,Unf,0.0,380.0,GasA,Gd,Y,SBrkr,0,1700,4,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,447.0,TA,TA,Y,0,38,0,0,0,0,NA,NA,NA,0,4,2010,WD ,165500,3.0,3098.0
1515,909101060,30,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,41.0,Unf,0.0,823.0,GasA,TA,N,FuseF,0,864,2,1,TA,5,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,0,100,0,0,0,NA,NA,NA,0,9,2008,WD ,67000,2.0,1728.0
1970,535476360,60,RL,80.0,9760,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,8,1964,1993,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,340.0,TA,TA,CBlock,TA,TA,Gd,BLQ,536.0,Rec,117.0,169.0,GasA,Gd,Y,SBrkr,0,1851,3,1,Gd,7,Typ,1,Fa,Attchd,RFn,2.0,440.0,TA,TA,Y,239,42,0,0,0,0,NA,MnWw,NA,0,7,2007,WD ,187000,3.0,2673.0
572,533221040,160,FV,34.0,2998,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,507.0,Unf,0.0,249.0,GasA,Ex,Y,SBrkr,0,1512,2,1,Gd,4,Typ,0,NA,Detchd,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,NA,NA,NA,0,8,2009,WD ,180000,4.0,2268.0
2200,909251040,50,RL,51.0,6821,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1921,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,113.0,Unf,0.0,538.0,GasA,Gd,Y,SBrkr,0,1298,2,1,TA,8,Typ,1,Gd,Detchd,Unf,1.0,240.0,TA,TA,P,216,0,168,0,0,0,NA,NA,NA,0,8,2007,WD ,146500,2.0,1949.0
2147,907252190,20,RL,69.05520046484602,11354,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,Gd,GLQ,1412.0,Unf,0.0,261.0,GasA,Ex,Y,SBrkr,0,1673,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,583.0,TA,TA,Y,306,113,0,0,116,0,NA,NA,NA,0,1,2007,WD ,270000,3.0,3346.0
249,906225210,85,RL,73.0,9069,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747.0,Unf,0.0,189.0,GasA,Ex,Y,SBrkr,0,996,2,1,Gd,5,Typ,0,NA,Attchd,Unf,2.0,564.0,TA,TA,Y,120,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,147000,2.0,1932.0
162,535450210,50,RL,60.0,8064,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,481.0,Rec,174.0,161.0,GasA,TA,Y,SBrkr,0,1224,3,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,280.0,TA,TA,Y,414,0,0,0,0,0,NA,GdWo,NA,0,5,2010,WD ,132000,2.0,2040.0
664,535383070,50,RL,90.0,5400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315.0,Rec,105.0,420.0,GasA,Ex,Y,SBrkr,0,1374,2,1,TA,6,Typ,0,NA,Detchd,Fin,1.0,338.0,TA,TA,Y,0,0,198,0,0,0,NA,NA,NA,0,10,2009,WD ,105000,1.0,2214.0
1516,909101180,190,RL,55.0,5687,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Fa,PConc,TA,Fa,No,Rec,210.0,Unf,0.0,570.0,GasA,Ex,N,SBrkr,0,1716,6,1,Fa,9,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,184,0,0,0,0,NA,NA,NA,0,3,2008,WD ,135900,3.0,2496.0
1808,531363040,20,RL,63.0,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1143.0,GasA,Ex,Y,SBrkr,0,1143,3,1,Gd,5,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,55,0,0,0,0,NA,NA,NA,0,10,2007,WD ,147000,2.0,2286.0
425,528106070,20,RL,108.0,13173,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572.0,Unf,0.0,80.0,GasA,Ex,Y,SBrkr,0,1652,2,1,Ex,6,Typ,2,Ex,Attchd,Fin,2.0,840.0,TA,TA,Y,404,102,0,0,0,0,NA,NA,NA,0,11,2009,WD ,325000,3.0,3304.0
1372,904100020,20,RL,82.0,9488,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1947,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1046.0,GasA,Gd,N,SBrkr,0,1054,3,1,TA,6,Typ,0,NA,Detchd,Unf,1.0,240.0,TA,TA,Y,0,60,122,0,0,0,NA,NA,NA,0,9,2008,WD ,124000,1.0,2100.0
2495,532378070,20,RL,69.05520046484602,13526,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,LwQ,375.0,0.0,GasA,TA,Y,SBrkr,0,935,3,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,288.0,TA,TA,Y,180,0,0,0,0,0,NA,MnPrv,NA,0,11,2006,WD ,137000,2.0,1870.0
661,535381040,50,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1313.0,GasA,TA,Y,SBrkr,1064,2377,3,1,Gd,8,Min2,1,TA,Detchd,Unf,2.0,528.0,TA,TA,Y,0,0,432,0,0,0,NA,NA,NA,0,6,2009,WD ,142900,2.0,2626.0
1301,902201140,20,RM,100.0,12000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144.0,ALQ,608.0,172.0,GasA,Ex,Y,SBrkr,0,1122,2,1,Gd,6,Typ,0,NA,Attchd,Unf,2.0,528.0,TA,TA,Y,0,36,0,0,0,0,NA,GdWo,NA,0,5,2008,WD ,147000,2.0,2046.0
396,527404020,20,RL,69.05520046484602,7830,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1180.0,GasA,TA,Y,SBrkr,0,1180,2,1,TA,6,Typ,0,NA,Attchd,RFn,2.0,477.0,TA,TA,Y,0,45,0,0,0,0,NA,NA,NA,0,3,2009,COD,128000,2.0,2360.0
2663,902328100,75,RM,65.0,8850,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815.0,GasA,Ex,Y,SBrkr,0,1690,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1.0,225.0,TA,TA,Y,0,0,330,0,0,0,NA,NA,NA,0,7,2006,ConLw,144000,1.0,2505.0
50,528181050,120,RL,41.0,7132,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1346.0,GasA,Ex,Y,SBrkr,0,1370,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,120,49,0,0,0,0,NA,NA,NA,0,4,2010,WD ,205000,2.0,2740.0
